Observation id,T3D17R1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,,,,,,,
,,,,,,,,
Observation date,2023-04-11 09:22:39,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
49.292,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,START
50.542,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,STOP
58.542,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,t,,,POINT
60.793,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,START
61.792,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,STOP
65.226,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,t,,,POINT
65.792,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,START
66.727,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,c,,,POINT
66.792,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,STOP
69.727,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,t,,,POINT
70.976,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,START
73.728,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,c,,,POINT
73.728,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,s,,,STOP
74.570,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,p,,,START
75.318,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 1/T3D17R1_SideView_720l.mp4,131.540,29.97,,p,,,STOP
