Observation id,T3D2R2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,,,,,,,
,,,,,,,,
Observation date,2023-04-11 10:15:36,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
24.767,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,START
26.019,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,STOP
26.110,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
26.110,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
26.859,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,STOP
27.110,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,START
30.111,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
30.111,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
30.111,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,STOP
31.861,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,STOP
32.361,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,START
33.359,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,STOP
35.860,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,START
37.360,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,STOP
37.924,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
38.111,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
38.859,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,STOP
41.951,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
41.951,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
43.702,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,STOP
44.450,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,s,,,START
45.452,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,c,,,POINT
45.452,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
45.703,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
48.201,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,c,,,POINT
48.451,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,STOP
49.200,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,c,,,POINT
50.635,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,h,,,POINT
50.885,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D2R2_SideView_720l.mp4,57.360,29.97,,l,,,START
