Observation id,T3D9R2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,,,,,,,
,,,,,,,,
Observation date,2023-04-11 10:21:40,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
43.794,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,START
46.544,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,STOP
48.044,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,START
49.544,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,STOP
51.794,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,START
53.544,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,STOP
56.294,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,START
58.042,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,s,,,STOP
58.792,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,l,,,START
61.542,/Volumes/Mr Drive/Waldrop Lab Ethogram/Videos/Trial 3/Run 2/T3D9R2_SideView_720l.mp4,63.340,29.97,,l,,,STOP
